City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Visakhapatnam,12/07/2018,25.8,70.6,19.4,43.7,38.3,16.2,0.8,30.9,9.1,5.3,11.9,5.2,84.0,Satisfactory
Visakhapatnam,13/07/2018,28.2,82.2,14.5,36.8,31.3,11.6,0.4,19.1,12.4,4.5,11.1,3.8,68.0,Satisfactory
Visakhapatnam,14/07/2018,36.6,85.0,16.3,37.7,33.3,9.8,0.5,2.7,7.9,5.0,13.5,4.6,91.0,Satisfactory
Visakhapatnam,15/07/2018,21.8,49.0,14.0,35.3,30.1,6.9,0.4,3.7,6.0,4.5,11.4,3.6,68.0,Satisfactory
Visakhapatnam,16/07/2018,28.5,99.2,12.1,33.7,27.8,15.5,0.5,14.1,9.2,4.6,10.1,4.0,70.0,Satisfactory
Visakhapatnam,17/07/2018,22.8,74.8,12.2,33.1,26.5,17.8,0.4,13.4,12.7,4.5,12.5,3.5,89.0,Satisfactory
Visakhapatnam,18/07/2018,29.9,82.0,12.7,32.8,27.8,12.9,0.5,5.2,12.6,4.1,11.9,3.0,82.0,Satisfactory
Visakhapatnam,19/07/2018,22.5,58.8,12.4,34.2,28.2,13.2,0.4,6.5,13.4,3.8,14.4,3.2,69.0,Satisfactory
Visakhapatnam,20/07/2018,27.9,67.8,24.2,39.4,40.6,9.3,0.6,5.2,7.6,5.4,19.0,4.8,63.0,Satisfactory
Visakhapatnam,21/07/2018,27.8,59.6,20.5,39.6,37.7,7.7,0.6,3.7,8.2,5.9,17.5,5.7,67.0,Satisfactory
Visakhapatnam,22/07/2018,32.6,91.4,11.8,36.1,28.8,7.3,0.5,10.4,11.5,4.9,12.9,4.3,81.0,Satisfactory
Visakhapatnam,23/07/2018,36.8,138.9,10.1,37.2,28.0,10.9,0.7,13.2,17.2,6.5,10.9,3.7,104.0,Moderate
Visakhapatnam,24/07/2018,42.0,137.9,9.1,38.6,27.9,11.8,0.6,11.7,18.6,6.3,10.0,3.8,127.0,Moderate
Visakhapatnam,25/07/2018,43.6,128.5,10.1,38.2,28.5,11.0,0.7,9.2,17.0,6.2,11.1,3.9,123.0,Moderate
Visakhapatnam,26/07/2018,44.5,150.9,11.1,43.9,32.4,8.2,0.6,7.5,14.3,5.6,13.2,4.7,130.0,Moderate
Visakhapatnam,27/07/2018,35.0,127.8,10.7,38.7,29.3,8.6,0.6,12.0,13.4,6.5,18.9,3.6,125.0,Moderate
Visakhapatnam,28/07/2018,35.6,108.8,8.8,35.6,26.1,10.0,0.5,11.2,20.0,4.7,11.5,3.5,113.0,Moderate
Visakhapatnam,29/07/2018,40.3,127.5,9.1,34.3,25.6,9.0,0.4,7.3,17.0,4.1,11.3,2.2,114.0,Moderate
Visakhapatnam,30/07/2018,43.0,157.0,15.5,52.7,40.0,9.9,1.0,12.9,14.3,8.4,17.2,7.9,118.0,Moderate
Visakhapatnam,31/07/2018,60.0,163.0,12.4,41.2,32.0,9.5,0.4,8.1,11.5,5.0,12.8,3.9,145.0,
Visakhapatnam,01/08/2018,74.6,239.4,7.3,45.0,23.2,10.5,0.5,15.6,8.0,6.1,10.9,3.9,188.0,
Visakhapatnam,02/08/2018,40.3,109.0,9.6,34.1,25.9,8.1,0.3,7.6,19.8,3.5,10.8,2.7,117.0,Moderate
Visakhapatnam,03/08/2018,52.4,165.0,12.6,40.1,31.5,8.4,0.5,7.3,16.1,4.4,16.1,3.5,130.0,Moderate
Visakhapatnam,04/08/2018,53.5,166.9,17.6,46.2,38.9,10.3,0.7,6.5,19.0,6.2,23.2,5.0,142.0,Moderate
Visakhapatnam,05/08/2018,78.3,115.4,6.8,30.0,21.5,10.9,0.4,2.0,20.9,4.6,20.0,2.6,128.0,Moderate
Visakhapatnam,06/08/2018,48.5,140.6,14.9,45.7,36.4,12.0,0.6,11.4,20.7,7.4,15.8,4.9,109.0,Moderate
Visakhapatnam,07/08/2018,45.4,83.1,14.0,34.9,30.0,11.1,0.5,2.4,8.5,5.1,15.4,4.1,106.0,Moderate
Visakhapatnam,08/08/2018,39.1,83.0,16.9,41.3,35.7,9.1,0.6,5.0,8.6,5.2,13.4,4.8,73.0,Satisfactory
Visakhapatnam,09/08/2018,44.7,109.7,12.0,38.0,29.9,10.9,0.6,9.1,13.4,4.7,12.9,3.7,100.0,Satisfactory
Visakhapatnam,10/08/2018,53.3,107.3,17.9,45.4,38.7,12.2,0.6,7.7,11.1,5.7,17.3,4.0,107.0,Moderate
Visakhapatnam,11/08/2018,34.4,71.8,20.5,42.3,39.2,8.3,0.6,4.7,6.5,5.0,19.1,4.4,93.0,Satisfactory
Visakhapatnam,12/08/2018,21.9,49.7,21.3,42.2,39.8,11.7,0.5,6.5,7.7,3.7,15.6,3.3,76.0,Satisfactory
Visakhapatnam,13/08/2018,35.6,49.8,32.6,46.5,51.2,11.5,0.7,12.1,3.6,6.3,16.2,6.3,92.0,
Visakhapatnam,14/08/2018,47.8,82.0,25.8,56.1,50.8,11.8,1.0,12.7,8.2,6.6,18.1,7.4,121.0,
Visakhapatnam,16/08/2018,43.4,111.7,14.0,34.2,29.6,11.5,0.9,6.0,11.5,6.3,12.1,5.2,114.0,
Visakhapatnam,17/08/2018,25.7,69.3,12.6,42.0,32.6,35.2,0.5,8.0,9.7,4.4,11.3,3.8,87.0,Satisfactory
Visakhapatnam,18/08/2018,32.8,69.0,14.7,43.4,35.1,17.5,0.6,11.6,8.8,4.7,14.2,4.0,72.0,Satisfactory
Visakhapatnam,19/08/2018,17.9,52.3,10.0,40.2,29.5,38.8,0.5,14.7,11.0,7.0,33.1,1.6,63.0,Satisfactory
Visakhapatnam,20/08/2018,21.8,53.9,15.3,37.9,32.6,23.0,1.0,13.2,14.5,5.2,14.5,5.8,82.0,
Visakhapatnam,21/08/2018,21.0,48.4,14.7,32.2,29.1,11.4,0.8,30.0,10.0,3.6,10.9,3.2,54.0,Satisfactory
Visakhapatnam,22/08/2018,30.0,67.0,12.3,32.9,27.5,10.7,0.9,22.8,13.3,4.0,13.4,3.4,61.0,Satisfactory
Visakhapatnam,23/08/2018,31.4,71.2,9.4,31.6,24.4,11.4,0.9,21.6,16.3,3.8,13.8,2.9,74.0,Satisfactory
Visakhapatnam,24/08/2018,28.9,39.0,10.1,19.7,86.4,5.7,0.9,10.6,17.8,2.6,10.6,1.9,72.0,Satisfactory
Visakhapatnam,25/08/2018,37.2,93.4,17.5,42.5,36.8,8.8,1.4,2.7,12.1,6.6,18.7,5.8,108.0,
Visakhapatnam,27/08/2018,34.3,96.3,36.5,54.0,58.4,20.0,0.8,13.9,4.6,6.7,48.0,32.5,99.0,
Visakhapatnam,28/08/2018,42.0,108.9,13.8,48.8,37.1,12.8,0.9,10.7,29.4,7.3,12.8,5.5,122.0,Moderate
Visakhapatnam,29/08/2018,48.2,133.7,10.1,38.1,28.1,9.1,1.1,5.3,16.8,5.9,10.9,4.8,118.0,Moderate
Visakhapatnam,30/08/2018,43.9,110.3,6.2,28.8,20.4,8.8,0.8,4.1,25.1,4.3,10.7,3.8,114.0,Moderate
Visakhapatnam,31/08/2018,51.3,125.8,31.9,47.8,51.4,8.0,1.4,4.0,14.5,7.6,21.2,6.2,116.0,Moderate
Visakhapatnam,01/09/2018,35.3,84.6,30.8,43.2,48.0,6.0,1.1,6.8,9.4,5.4,18.1,6.1,108.0,Moderate
Visakhapatnam,02/09/2018,39.9,99.7,12.0,37.9,29.9,8.4,1.0,25.0,18.7,4.6,15.9,3.0,87.0,Satisfactory
Visakhapatnam,03/09/2018,45.2,104.5,11.0,41.6,31.1,9.7,1.0,31.5,17.5,5.0,14.3,3.6,97.0,Satisfactory
Visakhapatnam,04/09/2018,41.1,101.3,12.2,41.1,31.8,8.4,1.0,3.6,18.3,4.5,14.2,3.9,107.0,Moderate
Visakhapatnam,05/09/2018,39.3,91.6,15.0,39.8,33.4,8.3,0.9,5.2,16.0,5.1,17.2,4.4,96.0,Satisfactory
Visakhapatnam,06/09/2018,48.2,133.5,18.2,45.6,39.0,8.0,0.9,12.0,11.5,5.1,15.3,4.9,106.0,Moderate
Visakhapatnam,07/09/2018,41.3,106.0,16.5,42.6,36.0,7.6,1.0,8.4,13.8,5.4,16.0,4.8,118.0,Moderate
Visakhapatnam,08/09/2018,47.0,134.8,10.8,37.4,28.7,8.3,0.9,8.2,27.5,4.7,10.9,3.1,110.0,Moderate
Visakhapatnam,09/09/2018,65.0,165.7,13.0,32.4,27.8,9.2,1.0,3.3,36.8,5.4,11.2,3.6,141.0,Moderate
Visakhapatnam,10/09/2018,48.1,124.0,9.8,37.2,27.8,8.0,1.0,3.0,21.0,4.9,17.3,3.2,129.0,Moderate
Visakhapatnam,11/09/2018,47.3,100.3,15.0,41.1,34.0,8.5,1.0,3.9,16.4,4.8,16.2,4.1,105.0,Moderate
Visakhapatnam,12/09/2018,56.6,114.3,10.0,38.9,28.8,9.1,1.0,4.2,14.8,5.2,16.7,4.2,106.0,Moderate
Visakhapatnam,13/09/2018,64.8,109.8,5.3,26.2,18.3,8.1,0.9,2.8,21.7,4.4,16.1,2.5,121.0,Moderate
Visakhapatnam,14/09/2018,62.2,117.7,12.4,42.5,32.7,9.8,1.1,6.8,17.8,6.2,19.4,4.5,100.0,Satisfactory
Visakhapatnam,15/09/2018,62.2,147.7,18.3,44.4,38.5,10.6,1.0,3.0,28.6,5.9,15.3,6.1,138.0,Moderate
Visakhapatnam,16/09/2018,67.6,192.3,10.6,51.9,36.2,11.2,1.0,2.8,26.4,5.6,13.9,5.4,154.0,Moderate
Visakhapatnam,17/09/2018,34.0,80.0,9.9,32.5,25.3,8.4,0.9,2.4,22.8,4.5,10.4,4.0,96.0,Satisfactory
Visakhapatnam,18/09/2018,41.2,104.0,10.8,40.6,30.4,8.5,1.0,2.5,25.5,5.4,12.9,5.1,100.0,Satisfactory
Visakhapatnam,19/09/2018,47.8,130.0,13.0,43.7,33.8,10.3,1.0,2.7,24.8,5.1,13.1,4.6,119.0,Moderate
Visakhapatnam,20/09/2018,71.3,105.7,16.1,51.8,40.7,11.7,1.0,3.2,16.1,5.2,19.8,4.4,110.0,Moderate
Visakhapatnam,21/09/2018,37.6,74.3,7.2,35.1,24.5,9.3,0.8,5.4,38.1,3.5,9.4,2.8,102.0,Moderate
Visakhapatnam,22/09/2018,38.5,72.0,7.7,31.6,23.1,9.0,0.7,2.1,38.9,3.4,10.1,2.7,77.0,Satisfactory
Visakhapatnam,23/09/2018,38.5,101.6,17.9,28.0,29.5,6.5,0.4,1.3,40.0,4.3,11.1,4.0,114.0,Moderate
Visakhapatnam,24/09/2018,29.2,77.8,15.9,28.8,28.3,6.0,0.5,2.4,15.0,4.1,10.9,2.7,78.0,Satisfactory
Visakhapatnam,25/09/2018,28.6,79.1,10.5,31.8,25.4,7.0,0.4,2.0,33.3,4.3,16.9,2.9,86.0,Satisfactory
Visakhapatnam,26/09/2018,34.2,104.2,16.9,39.0,34.5,8.2,0.6,3.8,22.4,5.6,11.4,4.2,98.0,Satisfactory
Visakhapatnam,27/09/2018,36.8,92.5,16.2,34.5,31.6,9.9,0.5,4.4,17.2,4.5,10.6,4.6,99.0,Satisfactory
Visakhapatnam,28/09/2018,18.7,55.6,14.9,27.4,26.7,13.1,0.2,4.5,11.5,4.7,14.0,2.9,66.0,Satisfactory
Visakhapatnam,29/09/2018,28.2,86.0,21.0,26.8,31.3,8.3,0.6,2.8,21.0,4.7,13.0,3.6,70.0,Satisfactory
Visakhapatnam,30/09/2018,52.1,119.1,19.8,27.9,30.9,7.6,0.5,3.1,36.6,4.2,10.9,2.4,104.0,Moderate
Visakhapatnam,01/10/2018,73.3,125.2,8.2,29.1,22.1,21.5,0.5,3.7,47.8,4.1,9.4,2.7,157.0,Moderate
Visakhapatnam,02/10/2018,64.0,137.4,13.6,32.4,27.8,47.7,0.5,4.8,44.3,4.7,10.6,4.5,122.0,Moderate
Visakhapatnam,03/10/2018,31.6,104.3,13.2,30.0,26.6,68.4,0.4,4.5,6.1,3.4,9.0,2.0,107.0,Moderate
Visakhapatnam,04/10/2018,62.2,141.5,15.7,37.3,32.4,27.7,0.7,3.2,18.5,5.1,11.8,4.1,117.0,Moderate
Visakhapatnam,05/10/2018,57.4,154.4,22.6,42.2,40.9,24.6,0.6,3.3,21.5,4.7,11.5,4.0,130.0,Moderate
Visakhapatnam,06/10/2018,78.5,181.8,18.6,46.0,39.6,24.6,0.7,3.7,26.8,5.2,12.7,5.1,149.0,Moderate
Visakhapatnam,07/10/2018,69.3,155.0,5.5,32.8,21.9,17.8,0.6,3.7,37.8,3.4,7.8,2.7,153.0,Moderate
Visakhapatnam,08/10/2018,54.9,122.8,4.5,27.3,18.2,21.4,0.6,3.9,39.3,3.4,8.0,2.2,107.0,Moderate
Visakhapatnam,09/10/2018,42.4,126.5,5.0,30.7,20.4,14.7,0.5,3.7,35.3,3.8,9.1,2.6,112.0,Moderate
Visakhapatnam,10/10/2018,31.7,93.9,9.9,39.1,28.8,12.7,0.6,8.2,33.8,4.3,10.5,3.4,112.0,Moderate
Visakhapatnam,11/10/2018,49.3,137.8,14.9,63.9,46.1,14.1,1.0,28.8,22.9,7.9,25.1,5.2,106.0,Moderate
Visakhapatnam,12/10/2018,43.9,110.4,10.2,49.8,34.8,12.6,0.7,12.4,29.1,6.1,18.5,3.6,115.0,Moderate
Visakhapatnam,13/10/2018,69.7,118.6,6.5,36.0,24.5,15.6,0.5,5.9,50.3,3.8,9.7,2.3,122.0,Moderate
Visakhapatnam,14/10/2018,58.0,99.4,14.0,49.8,37.8,12.2,0.6,8.7,37.8,4.6,10.6,3.7,114.0,Moderate
Visakhapatnam,15/10/2018,49.6,100.1,18.4,51.4,42.3,12.8,0.7,11.6,32.9,5.3,12.9,4.9,98.0,Satisfactory
Visakhapatnam,16/10/2018,40.7,84.0,13.3,29.2,26.3,10.4,0.5,2.9,35.6,3.5,10.6,3.3,98.0,Satisfactory
Visakhapatnam,17/10/2018,53.0,89.9,9.1,33.1,25.0,11.6,0.5,4.9,49.9,3.1,8.1,2.6,80.0,Satisfactory
Visakhapatnam,18/10/2018,86.3,164.5,22.3,62.1,51.2,12.5,0.8,20.3,66.5,6.2,12.9,5.7,144.0,Moderate
Visakhapatnam,19/10/2018,145.0,209.6,9.9,50.7,35.0,13.7,0.8,13.3,66.4,6.6,15.1,4.9,181.0,Moderate
Visakhapatnam,20/10/2018,69.0,187.5,9.8,45.8,32.3,13.8,0.7,10.1,66.2,5.8,14.5,4.5,168.0,Moderate
Visakhapatnam,21/10/2018,99.1,214.0,18.6,56.2,45.0,15.0,0.8,12.7,64.3,5.6,12.8,5.1,199.0,Moderate
Visakhapatnam,22/10/2018,107.9,250.1,11.7,57.2,40.0,16.5,0.8,14.2,86.0,5.8,12.1,4.1,236.0,Poor
Visakhapatnam,23/10/2018,111.3,249.2,20.0,78.4,58.0,16.3,1.0,15.4,59.6,7.0,14.9,5.9,288.0,Poor
Visakhapatnam,24/10/2018,90.3,226.3,19.8,63.2,49.8,13.7,1.0,22.6,51.6,7.1,15.4,5.3,228.0,Poor
Visakhapatnam,25/10/2018,78.9,198.9,28.5,62.3,56.3,12.4,0.9,13.3,57.3,6.8,14.3,6.0,177.0,Moderate
Visakhapatnam,26/10/2018,52.9,123.2,4.0,42.4,25.8,10.9,0.8,6.5,88.1,4.3,9.8,3.3,152.0,Moderate
Visakhapatnam,27/10/2018,63.2,208.2,12.5,57.5,40.8,11.1,0.8,11.0,84.8,5.4,11.4,4.8,160.0,Moderate
Visakhapatnam,28/10/2018,44.3,107.5,3.4,22.5,14.7,10.5,0.6,7.4,128.9,3.1,5.7,1.3,182.0,Moderate
Visakhapatnam,29/10/2018,34.4,70.5,3.6,19.7,13.4,10.3,0.6,5.3,94.0,2.9,5.8,1.4,118.0,Moderate
Visakhapatnam,30/10/2018,37.5,72.8,3.7,19.8,13.5,10.2,0.6,5.7,73.1,3.3,6.4,1.4,95.0,Satisfactory
Visakhapatnam,31/10/2018,22.8,49.9,3.7,17.0,12.0,8.0,0.6,4.2,43.4,2.7,6.1,1.4,63.0,Satisfactory
Visakhapatnam,01/11/2018,11.0,32.9,3.8,14.9,11.0,6.7,0.5,3.2,38.0,2.2,5.8,1.4,47.0,Good
Visakhapatnam,02/11/2018,11.3,36.5,4.4,14.7,11.4,7.2,0.6,2.6,29.7,2.3,7.8,1.5,44.0,Good
Visakhapatnam,03/11/2018,7.5,29.0,4.4,12.9,10.5,6.5,0.5,1.9,27.0,1.9,5.6,1.3,38.0,Good
Visakhapatnam,04/11/2018,8.2,28.9,3.7,10.2,8.4,5.8,0.5,2.1,29.2,1.7,5.0,1.0,40.0,Good
Visakhapatnam,05/11/2018,11.4,38.8,10.2,17.5,17.6,6.1,0.6,2.7,23.0,2.1,5.1,1.7,44.0,Good
Visakhapatnam,06/11/2018,30.8,89.7,28.8,43.0,46.2,7.2,0.8,6.5,26.6,4.5,10.1,4.5,74.0,Satisfactory
Visakhapatnam,07/11/2018,101.8,160.1,27.3,44.4,45.8,7.8,0.7,19.0,39.2,4.8,10.1,3.6,112.0,Moderate
Visakhapatnam,08/11/2018,198.4,196.2,25.6,41.6,43.0,10.1,0.7,19.3,43.2,5.2,11.3,4.2,387.0,Very Poor
Visakhapatnam,09/11/2018,48.2,108.5,13.2,30.0,26.7,12.6,0.7,5.5,40.9,3.5,7.8,3.0,142.0,Moderate
Visakhapatnam,10/11/2018,66.5,160.3,14.2,34.0,29.6,14.1,0.7,13.5,51.3,4.6,8.4,3.4,127.0,Moderate
Visakhapatnam,11/11/2018,87.5,141.5,3.1,18.3,12.3,14.6,0.7,15.2,119.0,3.2,5.9,1.2,147.0,Moderate
Visakhapatnam,12/11/2018,90.0,157.3,4.1,32.8,20.8,13.4,0.9,12.2,113.5,4.8,8.6,2.4,214.0,Poor
Visakhapatnam,13/11/2018,56.3,120.8,3.6,25.0,16.2,9.9,0.8,10.2,116.9,3.8,6.8,1.6,170.0,Moderate
Visakhapatnam,14/11/2018,72.5,131.3,3.4,21.2,14.1,10.7,0.8,8.5,133.4,4.0,5.6,1.4,170.0,Moderate
Visakhapatnam,15/11/2018,57.2,108.4,3.3,18.5,12.5,9.3,0.7,5.0,101.8,3.7,6.1,1.6,139.0,Moderate
Visakhapatnam,16/11/2018,55.0,111.9,3.3,17.7,12.1,8.5,0.8,3.2,78.7,3.5,6.1,2.0,103.0,Moderate
Visakhapatnam,17/11/2018,57.2,138.2,8.0,20.4,17.3,9.2,0.7,3.0,63.8,3.6,5.5,2.0,131.0,Moderate
Visakhapatnam,18/11/2018,40.3,97.1,10.9,27.3,23.4,7.5,0.6,8.7,37.1,3.3,6.8,2.0,107.0,Moderate
Visakhapatnam,19/11/2018,42.2,88.8,3.4,15.4,11.0,9.2,0.6,3.9,60.1,2.7,6.4,1.5,86.0,Satisfactory
Visakhapatnam,20/11/2018,47.8,94.7,4.2,17.0,12.4,10.4,0.7,5.1,60.2,2.6,6.1,1.3,96.0,Satisfactory
Visakhapatnam,30/11/2018,55.4,101.3,3.0,35.5,21.4,15.0,0.8,6.6,88.3,4.2,8.4,2.6,139.0,
Visakhapatnam,01/12/2018,61.7,120.4,6.4,37.4,25.1,15.6,0.7,7.7,84.7,4.5,8.5,2.2,112.0,Moderate
Visakhapatnam,04/12/2018,82.2,143.1,3.7,30.5,19.2,13.0,0.9,6.7,134.6,4.8,7.7,2.5,190.0,
Visakhapatnam,05/12/2018,89.6,148.5,4.4,29.1,19.0,13.3,0.8,5.3,130.1,5.0,9.2,2.3,187.0,Moderate
Visakhapatnam,06/12/2018,96.1,154.9,3.9,21.6,14.6,13.4,0.9,4.4,130.6,4.8,8.5,2.2,213.0,Poor
Visakhapatnam,07/12/2018,105.8,38.0,3.9,20.1,13.9,13.8,0.8,5.7,119.9,5.2,11.1,1.1,231.0,Poor
Visakhapatnam,08/12/2018,104.4,166.2,3.7,26.0,16.8,13.2,0.9,10.3,137.6,4.2,7.9,2.6,222.0,
Visakhapatnam,09/12/2018,114.9,180.9,4.3,24.2,16.4,15.0,0.8,8.9,155.3,4.4,8.6,3.1,274.0,Poor
Visakhapatnam,10/12/2018,86.2,155.7,4.1,32.9,20.8,12.9,0.6,8.1,161.9,4.5,8.4,2.4,282.0,Poor
Visakhapatnam,11/12/2018,74.1,141.3,4.1,35.6,22.3,11.3,0.8,6.0,162.3,4.7,9.1,3.4,233.0,Poor
Visakhapatnam,12/12/2018,69.7,122.5,4.3,28.9,18.8,10.8,0.8,5.3,93.7,4.3,8.0,2.7,176.0,Moderate
Visakhapatnam,13/12/2018,82.4,135.9,4.3,27.4,18.1,12.4,0.8,5.8,86.4,4.4,9.3,2.5,160.0,Moderate
Visakhapatnam,14/12/2018,80.2,144.9,4.3,20.9,14.6,12.2,0.8,7.7,99.0,4.2,6.9,1.4,145.0,Moderate
Visakhapatnam,15/12/2018,78.1,168.2,4.0,19.6,13.7,12.0,0.7,10.3,88.9,3.8,5.0,1.0,171.0,Moderate
Visakhapatnam,16/12/2018,53.0,107.7,4.6,22.3,15.7,10.4,0.6,7.1,49.9,2.9,5.5,1.0,130.0,Moderate
Visakhapatnam,17/12/2018,24.8,42.3,4.7,15.9,12.3,8.4,0.6,2.9,51.1,2.4,3.6,0.5,79.0,Satisfactory
Visakhapatnam,18/12/2018,5.9,24.4,11.4,36.9,27.3,7.9,0.5,3.6,17.1,4.0,9.6,3.8,61.0,Satisfactory
Visakhapatnam,19/12/2018,8.6,26.8,5.1,20.6,15.1,7.6,0.5,2.8,37.6,2.4,6.2,1.8,49.0,Good
Visakhapatnam,20/12/2018,23.8,46.2,5.8,26.7,18.9,9.4,0.0,3.4,44.6,2.8,8.5,1.8,53.0,Satisfactory
Visakhapatnam,21/12/2018,43.8,76.9,4.8,26.8,18.2,10.6,0.2,5.4,65.8,3.1,7.2,1.9,75.0,Satisfactory
Visakhapatnam,22/12/2018,63.5,97.3,4.4,29.3,19.2,13.0,0.6,19.9,78.7,2.8,7.9,1.3,91.0,Satisfactory
Visakhapatnam,23/12/2018,87.0,132.4,4.3,32.2,20.6,14.1,0.7,50.0,105.9,0.0,0.0,0.0,158.0,Moderate
Visakhapatnam,24/12/2018,87.3,141.8,9.4,47.1,32.7,12.3,0.6,8.9,102.5,1.7,3.6,1.4,198.0,Moderate
Visakhapatnam,25/12/2018,104.7,197.5,18.6,78.4,56.8,12.9,0.9,40.6,113.4,5.2,11.9,3.9,230.0,Poor
Visakhapatnam,26/12/2018,118.3,193.3,32.5,93.1,76.0,12.4,1.1,7.0,116.5,5.8,11.0,5.1,291.0,Poor
Visakhapatnam,27/12/2018,111.2,195.2,31.4,79.6,67.9,13.8,0.9,19.0,119.9,5.2,9.3,4.1,276.0,Poor
Visakhapatnam,28/12/2018,100.6,179.4,10.1,58.2,39.3,15.0,0.7,12.6,115.4,4.0,8.3,2.4,255.0,Poor
Visakhapatnam,29/12/2018,77.4,137.8,3.8,40.7,24.7,14.1,0.6,17.4,104.1,3.4,5.8,1.7,220.0,Poor
Visakhapatnam,30/12/2018,70.2,116.5,2.0,22.0,13.3,12.9,0.5,17.9,100.0,2.5,7.2,0.8,152.0,Moderate
Visakhapatnam,31/12/2018,67.6,147.9,21.6,82.7,61.6,9.6,1.1,25.7,85.7,4.4,8.5,3.9,195.0,
Visakhapatnam,01/01/2019,131.6,278.7,24.6,103.4,75.0,12.2,1.3,31.0,61.0,6.3,10.2,5.2,278.0,Poor
Visakhapatnam,02/01/2019,132.7,265.8,16.2,92.3,62.3,14.2,1.3,28.1,91.8,5.3,8.9,3.9,298.0,Poor
Visakhapatnam,03/01/2019,148.0,285.8,25.4,103.9,76.0,17.0,1.4,29.2,93.3,5.7,9.6,4.8,319.0,Very Poor
Visakhapatnam,04/01/2019,139.6,244.2,30.5,92.5,74.0,15.5,1.2,23.1,106.5,5.2,8.2,4.0,315.0,Very Poor
Visakhapatnam,05/01/2019,116.7,170.8,3.1,40.2,23.8,15.5,1.0,13.5,146.2,3.1,4.5,1.3,299.0,Poor
Visakhapatnam,06/01/2019,132.1,199.8,12.3,73.5,49.1,14.0,1.1,11.8,99.1,4.1,6.2,2.0,304.0,Very Poor
Visakhapatnam,07/01/2019,119.2,250.1,17.8,87.6,61.1,13.9,1.2,14.7,60.8,4.8,7.5,2.5,307.0,Very Poor
Visakhapatnam,08/01/2019,136.9,297.9,41.8,130.3,103.3,15.5,1.5,41.6,72.8,7.4,10.7,4.8,296.0,Poor
Visakhapatnam,09/01/2019,137.4,285.7,30.0,87.0,70.6,16.0,1.4,21.0,105.1,5.1,8.0,3.4,320.0,Very Poor
Visakhapatnam,10/01/2019,135.5,227.1,17.8,67.2,50.2,18.9,1.1,16.3,121.4,4.2,7.1,2.4,309.0,Very Poor
Visakhapatnam,11/01/2019,106.7,161.6,3.3,33.8,20.7,15.2,0.9,11.8,113.1,2.6,4.0,1.1,279.0,Poor
Visakhapatnam,12/01/2019,115.8,203.7,17.7,57.0,44.7,13.8,1.0,17.5,90.1,3.8,6.6,2.3,291.0,Poor
Visakhapatnam,13/01/2019,120.2,206.6,14.8,57.3,42.6,11.6,1.0,15.4,96.4,4.6,7.1,2.6,280.0,Poor
Visakhapatnam,14/01/2019,203.0,306.2,20.2,80.4,59.2,16.2,1.7,36.8,83.5,5.9,8.1,3.1,343.0,Very Poor
Visakhapatnam,15/01/2019,76.5,269.0,18.1,63.4,48.4,10.9,1.2,31.6,64.3,5.7,9.2,4.0,281.0,Poor
Visakhapatnam,16/01/2019,73.9,185.1,2.4,17.4,11.2,10.8,0.9,12.0,153.4,2.5,2.9,0.6,226.0,Poor
Visakhapatnam,17/01/2019,102.4,213.5,5.7,29.8,20.5,12.2,1.0,15.0,128.7,3.0,4.9,1.0,199.0,Moderate
Visakhapatnam,18/01/2019,126.4,253.0,16.2,58.1,44.0,11.5,1.1,20.4,109.2,4.1,6.3,1.9,274.0,Poor
Visakhapatnam,19/01/2019,125.4,228.4,26.4,74.5,61.1,10.4,1.2,31.8,99.7,4.7,8.0,3.3,305.0,Very Poor
Visakhapatnam,20/01/2019,125.8,267.8,35.0,78.5,70.2,10.1,1.3,20.8,80.8,6.2,9.6,4.3,307.0,Very Poor
Visakhapatnam,21/01/2019,143.7,283.2,20.6,62.5,50.0,12.7,1.3,26.0,42.6,6.2,12.2,4.1,313.0,Very Poor
Visakhapatnam,22/01/2019,129.7,254.4,20.4,59.4,48.2,11.0,1.2,16.0,17.6,5.9,9.2,4.3,315.0,Very Poor
Visakhapatnam,23/01/2019,118.5,137.7,34.8,76.2,68.8,16.8,1.1,19.4,30.3,5.6,9.2,3.8,302.0,Very Poor
Visakhapatnam,24/01/2019,115.6,233.1,32.4,47.8,51.9,15.1,1.2,25.5,27.6,6.2,10.7,4.6,281.0,Poor
Visakhapatnam,25/01/2019,100.6,199.0,52.1,41.8,64.6,12.8,1.1,19.6,7.4,7.4,13.2,6.5,257.0,Poor
Visakhapatnam,26/01/2019,45.9,56.4,14.3,22.8,23.8,14.3,0.6,7.1,25.4,3.1,6.2,1.8,113.0,Moderate
Visakhapatnam,27/01/2019,80.4,129.1,2.4,17.3,11.1,17.5,0.8,6.6,69.4,3.2,5.0,0.6,101.0,Moderate
Visakhapatnam,28/01/2019,85.8,138.6,6.2,42.6,27.7,14.8,0.9,8.5,51.8,3.5,5.4,1.4,196.0,Moderate
Visakhapatnam,29/01/2019,79.8,127.4,5.4,44.9,28.3,14.5,0.8,8.7,62.4,3.2,4.5,1.3,172.0,Moderate
Visakhapatnam,30/01/2019,71.9,118.0,3.0,33.2,20.1,13.5,0.7,10.3,77.3,2.2,3.8,0.9,160.0,Moderate
